Class,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
1,-3.10756158752754,0.015427238050925,-0.186357572012185,-0.102658003743949,-0.0165883594461584,-0.0734404379089593,-0.0173517592160033,-0.0975333630082067,-0.010982105510369,-0.0618286758221451
1,-2.86099455636179,-0.487245310266565,-0.0136425894019482,0.0383876214248828,0.165788093789894,0.0895123123516915,0.0350560705616963,0.0843744741351005,-0.078030486732693,0.0345064891728707
1,-3.65286948329327,-0.0286333747044857,0.0485575120559477,0.0939877021748355,-0.0577720404524855,-0.00242219172156408,0.0151692898254378,-0.0773813465703837,-0.249945302362675,0.03582909557777
1,-1.89381775352978,-0.150982972362607,0.0568373286598018,-0.10815858223892,-0.0816857646803742,-0.0175449521303435,0.121624713058836,0.120469267905091,0.0446610936991486,0.032765736424247
1,-2.09417046290871,0.0710176643250316,-0.0149996050551918,0.0161573477509049,0.0966788965598212,0.139025821518925,0.0338883321071912,-0.13360812145193,-0.0598855886286266,0.00163125173425582
1,-2.67694204886142,1.1002670145362,0.149163282973026,0.00163145247459572,0.0341947645604734,-0.182166427214946,0.0899286789892835,0.0609868447801268,-0.0416123611690913,-0.0827047829347791
1,-4.10565423176031,1.03949329647463,-0.094592632337004,0.0762928487098482,-0.118232607697452,0.0402445395338607,0.11165329719427,-0.012134379420342,-0.0578813801964455,-0.0953223096091818
1,-3.29847936706093,-0.274138654401608,-0.00960212120367758,-0.0785533749628822,0.0403030887250502,0.0147548648996204,-0.0855019994327162,0.105737806354313,-0.0778399278551226,0.0427142316815395
1,-2.82982782142951,0.53169044963111,-0.213963572619717,-0.074499309062837,0.0923823619199034,0.038085662965388,0.0734605554943418,0.0588059488919679,-0.0788039623673094,0.0822508979562551
1,-3.33421729384252,-0.00052614697722464,-0.0473305483390221,-0.113377665378925,0.0717159330808406,0.0640022380657222,-0.0165256380264483,-0.0714613972437316,0.0768137202395378,0.0745516143859844
1,-3.03141290510149,0.665899696256978,-0.00550762524019621,-0.0331404947192489,-0.113218898328002,-0.0785651786166869,0.178825451041152,-0.11016231950753,0.0860534765335663,-0.0118326293259345
1,-1.01888383703533,-1.03237588689205,0.018670086828694,-0.117515779828807,-0.104505421601666,-0.15923061521173,-0.0173477233066257,0.166411199332499,-0.0783815358648939,0.0108463754757132
1,-2.17482286427298,-0.122380476492494,-0.0120353422148626,0.0836829953172662,-0.0877064078119441,-0.164730342378364,0.261795310334234,-0.0518200207665779,-0.0488326755992786,-0.00976754860243825
1,-3.87107639625514,0.615579383358069,-0.125395703577549,-0.091524307003759,0.0262076057495425,0.01320497853085,0.0655470678493369,0.16547752674692,-0.0267716367603059,-0.138741296711707
1,-3.82018419654506,0.838851902582506,-0.0344231453667613,-0.0527849665638074,0.0493147911651216,-0.08863196255747,-0.034572658821785,-0.00667306797058768,-0.117290308545907,0.164499635941986
1,-1.61759756095919,-0.406398154056468,0.311340457488021,0.0509760190678717,-0.114609687242592,-0.153923415358708,-0.0040029988022537,0.0515298319703325,-0.0453849447736298,-0.0234211530917046
1,-1.8191930609966,-0.389061436091281,-0.134546780230359,0.0352125208927819,-0.0139311068852558,0.0103272575093746,-0.0631486349931254,-0.0269018965906368,-0.0547735600861927,0.000521122107415049
1,-2.77902263846593,-0.427765458092362,-0.0725909214343353,-0.0545676415733229,-0.0343582375857826,-0.00683204312292182,-0.00477137837747233,-0.159086140734632,-0.122597888252555,-0.040299175775417
1,-2.30317744391197,-0.594730195721489,-0.116222922594944,0.0377748551059888,-0.098171856435143,0.0056486214168602,0.106990457903296,-0.0118999506998347,0.091232484987503,-0.0136572922837459
1,-1.80278532588314,-1.1030409600763,0.220656119772975,-0.16871864249384,0.135293868844509,0.109620106866368,0.0415936020747387,-0.132962417473278,-0.000967970398342118,0.0838499737825453
1,-5.29987668208695,2.56317164907549,0.0161674671416046,0.00765597975023639,-0.0204950458835664,0.0463316305133637,-0.16734275758146,-0.0639306217591244,-0.107557322734532,0.0472685579307222
1,-1.97582688181595,-0.372857682036783,0.0948680551193082,0.12106519207132,0.0920400047736834,-0.0499139158910651,-0.112423881147784,0.125434156337575,-0.0335870008300173,-0.0321395590597886
1,-0.815989483741655,0.613074742150448,-0.0133901219976583,0.098897669852872,0.000673135621411074,-0.0403100496061195,0.0133157210879475,-0.0834378578127229,0.0124733836481896,0.159806581671759
1,-2.89251692915595,-0.502579876148003,-0.095876466757549,0.0549685422403685,-0.136041688265477,0.0219494003895101,-0.127136878602711,-0.0918015799596318,0.147039722063478,0.124468704404334
1,-2.19343519690548,-0.572941262298888,0.119157453064049,-0.107614248947031,0.201936710762393,0.0100189995938743,0.00908395733624174,-0.0243212126407259,-0.0831240565600071,0.149076131452321
1,-3.20229894148272,0.401437135459156,-0.0573896943439106,-0.0676363345161217,-0.14982401819481,-0.0528047776546199,-0.0353512023428362,-0.0364558620924757,0.0481650735685123,-0.166730574926441
1,-3.70524818287754,1.61981745273122,0.124704069565919,-0.120073709182901,0.183844140930755,0.0625751281685664,-0.0660376339024504,-0.0482022131609044,0.024165140074171,0.0457843356322558
1,-1.03473238727092,0.449970316790505,0.079141036169349,0.120067298507209,0.00209262414501577,-0.0208388503517721,0.131398925824351,0.0880938604914863,0.0422221434920484,-0.0694332069784481
1,-3.81005234039946,0.0496241052916867,-0.144344621492667,0.0347936965926927,0.106819169651927,-0.0104458878902145,-0.075022710731116,0.0168657926943518,-0.0181974023106633,0.0126850556150647
1,-1.65561551143817,0.375117315531619,0.0411752910362256,0.0802175972549276,-0.0081136680410572,0.0220510077150517,0.130333794573965,-0.104500271105205,-0.0456011425472779,0.0781276095383214
1,-2.35648243161989,-1.01363710719736,0.0844363975010737,0.118688269277511,0.0373069974096944,-0.0829251723697573,-0.00899354963331484,-0.0882330005210961,0.0203720244683513,-0.0766982806124444
1,-3.56307397465686,1.47133773807937,-0.0518848103768825,0.114105304748073,-0.0658841838328465,-0.0412686980838148,-0.0370932119729794,0.0270687503765856,-0.00200810091791508,-0.14499964864653
1,-2.27701492115001,1.05174912161704,-0.117359648593782,-0.00729017857687413,0.0570862155952169,-0.197104484404879,0.0135072412898253,-0.0604489071550005,-0.127623535689334,0.142673499131632
1,-5.02398732663166,0.906328707942393,0.218715817888412,0.0537079387283961,-0.0594144365393429,-0.139083646873726,0.0427613134246541,-0.127647307366003,-0.0127328040370686,0.0337917904468372
1,-2.01472836790966,0.449688132222397,0.108645672282871,0.0651645041078748,0.0269148353221147,0.133498601998461,0.0603564122586268,-0.178138770355423,0.0891268244905409,0.0687607915892267
1,-1.22628810500725,-0.337909442998966,-0.110735184090131,-0.0320830950926017,-0.0485366625948881,-0.00467513231876762,-0.0445691020392171,0.320013847252546,-0.00489969438235577,-0.0741318937490231
1,-3.04649310702821,0.693927714360182,-0.0790899541069541,0.0486133296793892,0.0984220018991317,-0.071456202740411,0.188802642539175,-0.0518064034838951,0.00511331390248038,0.13400319046118
1,-3.15177725519153,0.769815879132741,-0.0412159323854538,0.0814109406205087,0.0138132411067714,-0.00148465823080355,-0.0682955666463864,0.125300960803653,0.0466164866768131,0.042303264814406
1,-3.08179605639419,-2.0993143636352,0.105748456359353,0.0302891335616704,0.124495485917645,-0.0135078922892161,-0.103862260376402,0.0373203800842291,-0.0559224251595487,-0.0509972708366457
1,-1.96835918862457,0.238394752823238,-0.182823150113011,0.0500754537645138,-0.186585166191144,0.20054584033206,-0.0454454928593653,-0.130382535954777,0.270618205509329,0.0742116147773337
1,-2.35995917167703,0.481536729017499,0.0612344268457476,0.249375805628652,-0.258808524904278,-0.120094096513237,0.171565139929822,-0.0102055660417411,-0.0100131782019423,0.0573845206548344
1,-2.40814508234178,-0.600298123414152,0.123586004596412,0.0478614299220739,-0.0301982926384323,-0.162731534772649,0.0373121280469302,0.00532717543591889,0.0104695962672047,0.0926011367024096
1,-3.1901595885085,0.876248553598726,-0.105275718924336,-0.139415148132161,0.238114522211619,0.15511462158422,0.119401061045268,0.0779158012768964,-0.0799462711153852,-0.233525317526125
1,-2.89124472737784,1.49922904502054,0.0367021318950625,0.0810210569630869,0.174126189619214,0.0108003487750435,0.261357248720295,-0.0189561882291932,0.206776335034344,-0.114389410591545
1,-2.49993916492194,1.00173363349443,0.00288320582589186,-0.0949604506088974,-0.068584295346589,-0.226658084683199,-0.0250078036397406,-0.0595505124701575,-0.097079351083347,0.0572114337554877
1,-3.67247196366986,-1.3360351236235,0.105265203971141,0.023923430978138,0.0637862175876247,-0.103612948131272,0.000394732211593532,0.0271977673842216,0.0403742997011892,0.100800498313808
1,-4.14901300515278,1.70228769007218,0.189135821562947,0.249912213592766,0.148808260593904,0.103744638342907,-0.0723966965918842,0.172651379251594,0.0307050564381753,-0.252635240704725
1,-3.88174032767835,0.0363994506562904,-0.00612751030308089,-0.111174361293821,0.00121898450446954,0.0499587366392346,0.0130947180874474,0.0704547826905633,0.337397118919733,0.00219719417626389
1,-2.61604773423392,0.616062489656672,-0.249909354933443,-0.120567306256232,0.081048673007548,0.00687131182729404,-0.0115561630110908,-0.0218419025746284,0.237649001510346,0.0625187975229613
1,-3.14079520526825,1.14926119697873,-0.061315826494837,-0.226923916291468,-0.153607396312127,-0.063413160290775,0.0331023778827645,0.0473909009394988,-0.207123342058414,-0.0113832450374467
1,-1.86346432787787,-0.798543905600778,0.102636680205251,0.0970919774736325,-0.0461393161881343,0.0728980757417307,0.0704825590565412,-0.0397130107422972,0.216968667343078,-0.0407855817199875
1,-3.17997257204572,1.77957676218045,0.0122178165997476,0.109706178729424,0.0795405443907793,0.0364816002376038,-0.0306388368313616,-0.0665649532712914,0.0544832993393487,0.0722267283073656
1,-2.52367207142121,0.660612947734812,0.258684913980023,0.108687742535759,0.00931940693401997,0.105869955251062,0.0460396000203985,0.0999332275229996,0.0712789921081854,0.00987044381280664
1,-2.1661113769663,0.429151368982413,-0.112309324532874,0.0288427581283358,-0.103540195063299,-0.1008891453861,0.055213351919635,0.0361260573133113,0.0279220876698516,-0.184159409362181
1,-2.58189785712621,-0.201799641740447,-0.0193209585136759,-0.0827154499741281,-0.0399394706491752,-0.0126996599397953,-0.087651743743132,-0.110961691494616,0.0620845870330304,0.0524259632183119
1,-3.35024524204607,0.902468110756682,-0.0769870380797495,0.00858822401626745,0.0112839643358808,0.0678823955083239,0.0517919911409956,-0.0645453795834642,0.0285141209729411,-0.0727699101386112
1,-2.18631640712112,0.452393809287368,-0.0868893532167757,-0.013739883441296,0.113516944554265,-0.0837252232728365,-0.0965619103603917,-0.0765872350069243,-0.0899679616949635,0.0980162762130527
1,-3.25149421778904,-0.414628682166681,-0.136020556482561,0.102975706913392,-0.163001974561831,-0.158123512520713,-0.0392109558357111,-0.00412234646478978,0.216795704232008,0.251911454014617
1,-1.63279059852785,1.09476150865647,0.0586740952334611,-0.0487842284711712,-0.0399223773933686,0.0415837763863338,0.104250274672257,-0.0309954987851559,-0.0517163824756656,-0.0108351519069041
1,-1.05687614085601,-1.73797917626536,-0.0282825644573776,0.029793170768033,0.0876512208620384,0.126667840118277,-0.0649256330731863,0.0891484856317105,-0.12705644351623,0.192041556580444
1,-2.59467483909824,1.30268590541419,-0.00827896740307194,0.0679186924988678,-0.0769358632990462,-0.0247957205027819,0.0698439638482994,-0.038518476893226,-0.159027142183473,-0.139069409088017
1,-1.15686662047857,-1.08821064458451,-0.0274342496000149,0.126983678371162,0.101230287863007,0.0232867149647664,0.0488137756820169,-0.113488045849894,-0.0484757065094034,-0.0813085446737459
1,-3.41349057322401,-0.0403597115367672,0.127881582571613,-0.0628018001126588,0.0103760127859391,0.000745545773053434,-0.221349221525891,-0.0569647747731195,-0.0626741630075185,0.112990564397304
1,-2.9636461710627,1.02982609076673,-0.0302275162552503,-0.15366596726775,0.00012558325253603,-0.0833447469051989,-0.10025026412641,0.0766394334017335,-0.108455178708949,0.0501193446072636
1,-3.29549459545811,-0.411578216085903,-0.0480181275349625,-0.0424885384530759,0.0270739704674918,-0.0643996454189698,-0.0537662325120871,0.0616468696877184,0.022163488610949,0.0463744416533362
1,-3.97197585234699,0.642771787222305,0.123974245913385,-0.109166408201404,0.0646003465278954,-0.198402502754405,0.0307817948835273,-0.0627342252310988,-0.0127923319537494,-0.298137777685465
1,-2.86505428970977,0.335429864752723,0.093031700859716,-0.178057156636609,-0.00842096404568395,0.0804296875188635,0.113372159879928,-0.178603315154043,0.00473631052431814,-0.09167333340907
1,-1.05142271779227,-0.24876010328812,-0.111400675753989,0.119943498185531,-0.100260158422344,-0.110568378218192,0.179901280845427,0.0640458176925404,0.094993515672182,0.108361065704412
1,-2.17859111089442,0.17586207265824,0.0555133900462188,0.0297964329350773,-0.198186151295117,0.0606665860055187,-0.163487615396743,0.0327613183137488,-0.0413216152049318,0.0909410699585301
1,-2.27073611680452,-0.579714630538554,0.0642203873572042,0.148291814791861,0.235215850521447,-0.0401705857016938,-0.0192428658187459,-0.0150958275962923,0.153673344922803,-0.0254880661566515
1,-3.76172461135307,-0.324654491764071,0.0539170641804816,-0.0123460115680129,-0.00269299480422964,-0.114622270501384,-0.149604905484964,0.089674096106217,0.0808677333799856,0.121276981658496
1,-2.31707042834189,0.103186533490375,0.137824321767029,-0.116874840677986,0.0353397672715539,0.128965300619968,0.00783678569108328,-0.0198408929901243,-0.0625878751192279,-0.168890268173751
1,-3.45674211710886,-0.441349064487806,0.116452223713948,0.0455860866448133,-0.0255760741827633,0.0816206732708461,-0.0156210332098197,-0.0468136413528461,-0.0223602810675984,0.112121802444096
1,-2.19967115052409,1.51635528647729,0.017596674910762,-0.0965889117131452,-0.125207215376021,0.0745669694201262,0.0987159251563537,-0.230313374601913,-0.14804017802927,-0.0600437940821793
1,-0.803973810785247,0.0351619697428825,0.031934116487165,0.0638364977269556,-0.0765068490658566,-0.00738846749137215,0.144352940167573,0.016264674239093,0.184313966724713,0.127568806114748
1,-2.63364118603554,1.17351782757259,0.20051762632139,0.304993582877894,-0.0246814096460999,0.269327104607635,0.0184202248737594,-0.0744879774594379,-0.034814547079304,0.0925896777751756
1,-3.7584409393518,0.444857571146219,0.0238362463538815,-0.0167207169203415,0.0622011238543123,-0.0864754923090441,0.0720122013915698,-0.150283805377785,0.0352209106008235,-0.0255639191070004
1,-3.37396210018576,-0.759927565863105,0.0730682366991459,-0.0598936122643548,-0.0160201404929378,0.0647638550567033,0.0485298291381482,0.0597829245044336,-0.114037253867193,0.185633586904608
1,-4.61285132599321,1.17956592193168,-0.0443256384716173,-0.0189711051605581,0.0347392458450605,-0.0212920782270833,-0.00198442883016507,-0.239399045907574,-0.073583403667043,0.192628240103414
1,-2.0115229087188,0.518808299116979,-0.0203269209367027,-0.109377011155121,0.127465132682115,0.0402442610845237,-0.157712841137459,-0.0401224602601086,-0.124739892397397,0.0319615929152954
1,-1.90671101047169,-1.1721901229646,-0.00449193086089987,0.109754326313682,0.0460369068594512,0.266688302994521,0.0233383845471834,-0.153671386191346,0.214317100020509,-0.0215218092912773
1,-2.40585181673489,1.29595818528704,-0.133943199321426,0.0146641597763085,0.169955548050266,0.00741691449466214,-0.103622337753302,-0.11279713386481,-0.208522255643795,0.0751360087078706
1,-1.27427446269612,-0.610780853152383,0.00316023172281428,0.137836357170536,0.0683074426051696,-0.0349475029883548,0.0186205853857728,0.15480582874519,0.0337785673130114,0.0266192789357906
1,-3.92249376408714,0.0341082068972475,0.154398516525631,0.00989093188616734,-0.130232050578226,0.0745097489506519,-0.0387429514088695,0.00538985385080907,-0.0353333879955085,-0.159720453593063
1,-1.10977477639965,-1.65227346769269,0.11052573174534,-0.114376383185791,0.0360133988627891,0.0326372539773139,-0.0082321084980712,0.0448775784696141,-0.159931797262097,0.0374638983999488
1,-0.669591053329682,0.169050920138896,-0.104960821092763,0.127815284154238,-0.0236194355860951,0.0496599320378745,0.117907039444405,0.0507136366426608,0.128024029731211,0.144708753312619
1,-1.98622380825035,-0.00136934320961968,-0.0153696084419803,0.113656490727498,0.0626597241356649,-0.178331022025744,-0.0726646826431938,0.0185248461858444,-0.00905851750939874,-0.0786200794556164
1,-4.00369752238909,-0.074596822812183,0.080690892351874,-0.146278782066552,0.000316693439250796,-0.113743749904684,0.0112371289773323,0.186532407429233,0.118301745840751,0.07063397343053
1,-2.41312395515939,-0.144473585010771,-0.16508482154446,-0.0458725220511931,0.00623004447672782,-0.0355140624085102,0.0964275924131174,-0.0420608057595193,-0.0722153820095891,0.110236190679352
1,-3.17692634987547,0.581367985319149,-0.0650624507483635,0.0951542899768451,-0.0058218157495368,0.0940974221614443,0.156148015283197,0.145381395766357,0.180859883305967,0.0390567878289101
1,-1.91594884017991,-0.596759282036691,-0.00659007985224066,0.0894598084006496,0.0671035554757518,0.168856776636041,0.00820679128159435,0.0820314249433763,-0.0679849596422597,0.204759844682912
1,-1.77882788112487,-0.526740356520289,-0.0763852767162594,-0.0816170669912565,0.00651491673488861,0.0173817180738013,-0.108450610390241,0.258556674165812,0.125291247194366,-0.0336743763900472
1,-3.4898732276863,0.86354548254827,-0.00241828793413076,0.0518195475854984,0.130055694456368,-0.00164714099419966,0.0888113050708496,-0.0754166438149417,-0.0769505322998626,0.0566627281515258
1,-2.54704557970807,-1.27761447004643,0.0514035144921976,-0.00915554453586378,0.227713738726605,0.104170371586558,-0.0309634915436509,-0.201075048667301,-0.0802883778364781,0.15756780484468
1,-2.47550828656458,0.415285655023539,-0.0891388201503602,0.0128119510313261,0.14534940058465,-0.0453955605771056,-0.0309882343992238,0.00179339105512908,0.104749062929094,0.0327961646361358
1,-3.17243384992316,1.04915805544329,0.0693395006197441,-0.173552366405406,0.0417831133471861,-0.207615014207766,0.00442999767841455,-0.073974069096026,-0.0370915546590911,0.0425596039334081
1,-2.19653612079527,-0.613052041429985,0.00893724497861285,0.0545048265751322,0.058987853263789,0.0121182546059467,-0.145723018559326,0.0815885247533611,0.072449292091975,-0.17242474312537
1,-2.27182937985581,-0.16930438787448,0.108142904310111,0.219305064845804,0.0446156227354126,-0.111237761285974,0.000233705692663046,-0.0597317508871944,0.0374407070119076,-0.00132697001168815
1,-2.80842755962112,0.190369989783784,-0.0263268278400205,0.12907598368495,-0.0944268423597542,-0.0365399754820314,0.0778308212632627,0.049077393844915,-0.00573648383950961,0.186284075696075
1,-2.59139967780095,1.44264047485342,-0.0629706524443116,-0.00954510471729001,-0.0114055797499448,-0.0308179379049144,0.109062998631413,0.0828051421927987,0.0812858501529568,0.109912349039193
1,-1.70356552651861,-1.11568526388522,0.0353986672570092,0.145380621331816,0.108688305226368,-0.13432697841855,-0.0858257096469101,-0.0615106318469394,-0.0131425913321721,-0.0769312468339115
1,-3.03134768196927,-0.00948313652756122,0.0241102285547691,0.0674335559232364,0.140122452148734,-0.0626544498651804,0.0572553851227215,-0.165374915359384,0.00685301559922359,-0.0121248036117352
1,-1.84026224565073,-0.715894949468327,-0.0499417508245643,0.00620634029657703,-0.0929899860920442,0.156578422169757,-0.132819571913189,1.22804575191163e-06,-0.171991341718936,-0.373859045003006
1,-1.24877851583367,0.308359935704356,-0.00939505235775951,-0.0361272986484117,0.00927935019758055,0.00926973827947137,0.197225980099337,-0.143774702512034,0.0428355882357378,0.0229064689909213
1,-2.25195651900697,-0.0356558528795719,0.0196498486716451,-0.0960970580655074,-0.101317645608558,0.0401331952475133,-0.0616830989328271,-0.119686011863869,0.0369784694200448,0.0488226786468506
1,-2.11446805788911,0.229089305753926,0.140214315969634,-0.0470262110751248,-0.013705070243952,-0.0169707916291962,0.00904151970507945,0.171090183423131,0.148966029171279,0.00997553012150457
1,-3.56558729638269,-0.112950258500746,-0.102113309837344,-0.150419229050012,-0.00665710556974776,0.0659331595099306,-0.203495375442771,0.14309749047537,0.133637093425222,-0.0731907983193498
1,-3.44144939723528,0.767273736482989,0.0119655795517794,0.147108968062961,-0.113962650304215,0.129733769343705,0.0398559328792711,-0.0109111173969317,-0.0531896194106576,0.0961822848719802
